valid_time,tp,e,es,avg_rorwe,avg_esrwe,u10,v10,t2m,msl,sp,tcc,hour_sin,hour_cos,doy_sin,doy_cos
2023-12-16 09:00:00,1.64e-05,-2.8e-05,-5.24e-10,8.22e-06,3.64e-10,2.0584307,-0.7749833,275.98877,104438.76,97339.086,0.93319815,0.7071067811865476,-0.7071067811865475,-0.2553532951161881,0.9668478136052773
2023-12-16 10:00:00,4.31e-05,-4.75e-05,-8.88e-10,8.32e-06,4.37e-10,1.1374093,0.35660493,277.01355,104459.43,97359.125,0.98878866,0.49999999999999994,-0.8660254037844387,-0.2553532951161881,0.9668478136052773
2023-12-16 11:00:00,4.27e-05,-6.9e-05,1.56e-09,8.36e-06,4.22e-10,1.1832058,0.8178217,277.846,104399.84,97315.22,1.0,0.258819045102521,-0.9659258262890682,-0.2553532951161881,0.9668478136052773
2023-12-16 12:00:00,1.69e-05,-8.61e-05,-3.49e-10,8.34e-06,5.82e-11,0.9640021,0.9738098,278.38943,104358.49,97286.46,0.9917106,1.2246467991473532e-16,-1.0,-0.2553532951161881,0.9668478136052773
2023-12-16 13:00:00,1.49e-05,-7.2e-05,1.38e-09,8.34e-06,-7.42e-10,1.2223074,0.64081275,278.53677,104284.26,97226.4,0.60997623,-0.2588190451025208,-0.9659258262890683,-0.2553532951161881,0.9668478136052773
2023-12-16 14:00:00,2.36e-06,-4.31e-05,3.91e-09,8.29e-06,-8.73e-10,1.0724359,-0.02231301,278.2503,104226.56,97173.92,0.50840104,-0.4999999999999997,-0.8660254037844388,-0.2553532951161881,0.9668478136052773
2023-12-16 15:00:00,0.0,-1.14e-05,-1.19e-09,8.38e-06,1.46e-11,0.9964753,-0.25985646,276.67426,104219.23,97165.88,0.46623808,-0.7071067811865471,-0.7071067811865479,-0.2553532951161881,0.9668478136052773
2023-12-16 16:00:00,0.0,-1.35e-06,-1.59e-09,8.38e-06,7.42e-10,1.2152205,0.167288,275.0868,104214.49,97159.46,0.43050587,-0.8660254037844384,-0.5000000000000004,-0.2553532951161881,0.9668478136052773
2023-12-16 17:00:00,0.0,-1.03e-07,-3.26e-09,8.29e-06,-4.66e-10,1.3918333,0.27836245,274.06635,104212.29,97154.42,0.41600436,-0.9659258262890683,-0.25881904510252063,-0.2553532951161881,0.9668478136052773
2023-12-16 18:00:00,0.0,6.49e-07,-4.83e-09,8.31e-06,-2.47e-10,1.3252354,0.053460132,273.5912,104221.42,97160.86,0.44355184,-1.0,-1.8369701987210297e-16,-0.2553532951161881,0.9668478136052773
2023-12-16 19:00:00,0.0,1.13e-06,5.97e-10,8.43e-06,9.02e-10,1.3379402,0.082365364,273.26416,104269.93,97203.375,0.26058078,-0.9659258262890684,0.2588190451025203,-0.2553532951161881,0.9668478136052773
2023-12-16 20:00:00,0.0,9.21e-07,-1.8e-09,8.43e-06,-2.04e-10,1.2340679,0.468207,273.68936,104292.1,97219.375,0.17691737,-0.8660254037844386,0.5000000000000001,-0.2553532951161881,0.9668478136052773
2023-12-16 21:00:00,0.0,1.3e-06,1.96e-09,8.43e-06,6.11e-10,1.0962,0.58562005,273.77374,104301.2,97225.625,0.09858972,-0.7071067811865477,0.7071067811865474,-0.2553532951161881,0.9668478136052773
2023-12-16 22:00:00,0.0,1.42e-06,-8.73e-10,8.55e-06,-4.66e-10,0.93486434,1.1649108,272.60727,104357.14,97260.125,0.060073532,-0.5000000000000004,0.8660254037844384,-0.2553532951161881,0.9668478136052773
2023-12-16 23:00:00,0.0,1.29e-06,-3.11e-09,8.56e-06,-5.82e-10,0.79167235,1.7924557,272.9347,104301.42,97214.45,0.43443954,-0.25881904510252157,0.9659258262890681,-0.2553532951161881,0.9668478136052773
2023-12-17 00:00:00,0.0,1.36e-06,-1.05e-09,8.56e-06,1.16e-10,0.7329443,1.1272268,273.05017,104280.82,97205.24,0.5157007,0.0,1.0,-0.23867276600594997,0.9711000518829505
2023-12-17 01:00:00,0.0,1e-06,-1.63e-09,8.6e-06,-6.26e-10,0.17353496,0.5451894,272.83734,104271.22,97202.26,0.5147928,0.25881904510252074,0.9659258262890683,-0.23867276600594997,0.9711000518829505
2023-12-17 02:00:00,0.0,1.08e-06,8.59e-10,8.68e-06,-5.82e-11,0.020739444,0.53584856,271.58148,104330.82,97258.07,0.51210886,0.49999999999999994,0.8660254037844387,-0.23867276600594997,0.9711000518829505
2023-12-17 03:00:00,0.0,9.79e-07,-2.49e-09,8.68e-06,5.09e-10,0.27822232,0.89003223,271.84866,104317.65,97242.7,0.5376947,0.7071067811865475,0.7071067811865476,-0.23867276600594997,0.9711000518829505
2023-12-17 04:00:00,0.0,-3.84e-08,1.38e-09,8.72e-06,-1.75e-10,0.5929177,1.1080523,272.13702,104294.5,97224.06,0.5024638,0.8660254037844386,0.5000000000000001,-0.23867276600594997,0.9711000518829505
2023-12-17 05:00:00,0.0,-8.61e-07,5.68e-10,8.72e-06,5.68e-10,0.9066005,1.4579148,272.2289,104242.19,97182.33,0.46825778,0.9659258262890683,0.25881904510252074,-0.23867276600594997,0.9711000518829505
2023-12-17 06:00:00,0.0,-9.99e-07,3.78e-10,8.76e-06,1.16e-10,0.6811175,1.3291903,271.96265,104220.5,97168.44,0.5427279,1.0,6.123233995736766e-17,-0.23867276600594997,0.9711000518829505
2023-12-17 07:00:00,0.0,-3.36e-06,-5.01e-09,8.81e-06,-1.18e-09,0.36038357,1.0688372,271.58133,104237.39,97180.984,0.5484582,0.9659258262890683,-0.25881904510252063,-0.23867276600594997,0.9711000518829505
2023-12-17 08:00:00,0.0,-7.41e-06,1.22e-09,8.78e-06,3.06e-10,0.31212282,1.1371489,272.3421,104220.97,97177.92,0.5504623,0.8660254037844387,-0.4999999999999998,-0.23867276600594997,0.9711000518829505
2023-12-17 09:00:00,0.0,-2.57e-05,2.66e-09,8.87e-06,5.38e-10,0.15846163,0.9954921,273.68378,104166.305,97141.766,0.5533325,0.7071067811865476,-0.7071067811865475,-0.23867276600594997,0.9711000518829505
2023-12-17 10:00:00,0.0,-4.12e-05,-1.38e-09,8.9e-06,-3.06e-10,-0.30856842,1.0369034,275.63275,104224.14,97152.91,0.4550922,0.49999999999999994,-0.8660254037844387,-0.23867276600594997,0.9711000518829505
2023-12-17 11:00:00,0.0,-6.21e-05,-1.6e-09,8.9e-06,-5.82e-10,-0.72564363,0.8011282,277.51007,104209.67,97145.86,0.1901859,0.258819045102521,-0.9659258262890682,-0.23867276600594997,0.9711000518829505
2023-12-17 12:00:00,0.0,-6.58e-05,-2.34e-09,8.95e-06,-4.66e-10,-0.26512766,0.89224774,278.60635,104079.22,97055.32,0.30779874,1.2246467991473532e-16,-1.0,-0.23867276600594997,0.9711000518829505
2023-12-17 13:00:00,0.0,-5.71e-05,4.8e-10,8.95e-06,5.82e-11,0.15024388,0.56880975,279.3707,103976.22,96988.97,0.21008164,-0.2588190451025208,-0.9659258262890683,-0.23867276600594997,0.9711000518829505
2023-12-17 14:00:00,0.0,-2.52e-05,2.34e-09,9.11e-06,-1.46e-11,-0.15391475,0.39213878,279.35168,103872.94,96909.836,0.40710366,-0.4999999999999997,-0.8660254037844388,-0.23867276600594997,0.9711000518829505
2023-12-17 15:00:00,0.0,-1.79e-06,-5.09e-10,8.9e-06,3.93e-10,-0.90996397,0.38429326,277.47638,103883.28,96925.86,0.189578,-0.7071067811865471,-0.7071067811865479,-0.23867276600594997,0.9711000518829505
2023-12-17 16:00:00,0.0,1.44e-06,1.89e-10,8.99e-06,3.78e-10,-0.97207546,0.35277838,275.568,103891.43,96934.22,0.18359399,-0.8660254037844384,-0.5000000000000004,-0.23867276600594997,0.9711000518829505
2023-12-17 17:00:00,0.0,2.14e-06,7.28e-11,9.04e-06,1.89e-10,-0.43841803,0.23273653,274.85565,103900.52,96944.516,0.15012467,-0.9659258262890683,-0.25881904510252063,-0.23867276600594997,0.9711000518829505
2023-12-17 18:00:00,0.0,2.28e-06,3.64e-10,9.14e-06,8.15e-10,0.34135908,0.5867792,274.2114,103905.28,96951.07,0.1959374,-1.0,-1.8369701987210297e-16,-0.23867276600594997,0.9711000518829505
2023-12-17 19:00:00,0.0,7.47e-07,-1.46e-10,9.14e-06,-3.06e-10,1.4628415,1.0425396,273.8698,103896.8,96947.164,0.23935336,-0.9659258262890684,0.2588190451025203,-0.23867276600594997,0.9711000518829505
2023-12-17 20:00:00,0.0,9.94e-07,-4.37e-11,9.23e-06,-1.31e-10,1.6189842,0.9991533,273.38922,103880.94,96938.164,0.41549176,-0.8660254037844386,0.5000000000000001,-0.23867276600594997,0.9711000518829505
2023-12-17 21:00:00,0.0,9.05e-07,-2.26e-09,9.23e-06,-1.16e-10,1.5214806,0.89449847,273.00824,103848.32,96910.71,0.26452696,-0.7071067811865477,0.7071067811865474,-0.23867276600594997,0.9711000518829505
2023-12-17 22:00:00,0.0,3.49e-07,-2.91e-10,9.18e-06,4.07e-10,1.2269335,1.6915731,273.05847,103950.15,96952.24,0.0125740245,-0.5000000000000004,0.8660254037844384,-0.23867276600594997,0.9711000518829505
2023-12-17 23:00:00,0.0,-1.93e-07,-4.66e-10,9.28e-06,-8.44e-10,0.5999205,1.8981009,272.84085,103944.945,96966.95,0.0057341717,-0.25881904510252157,0.9659258262890681,-0.23867276600594997,0.9711000518829505
2023-12-18 00:00:00,0.0,-6.34e-07,3.27e-09,9.35e-06,7.13e-10,1.1346474,1.935842,272.84882,103882.14,96933.77,0.14222467,0.0,1.0,-0.22192151300416674,0.9750645322571945
2023-12-18 01:00:00,0.0,-1.11e-06,1.3e-09,9.38e-06,-4.95e-10,1.4249372,1.4552112,272.88025,103810.39,96882.33,0.05805002,0.25881904510252074,0.9659258262890683,-0.22192151300416674,0.9750645322571945
2023-12-18 02:00:00,0.0,-1.52e-06,8.59e-10,9.38e-06,7.28e-10,1.3485613,1.2013211,272.934,103783.97,96861.17,0.0004536096,0.49999999999999994,0.8660254037844387,-0.22192151300416674,0.9750645322571945
2023-12-18 03:00:00,0.0,-1.9e-06,-6.69e-10,9.38e-06,-8.15e-10,1.3705411,1.1611371,272.96335,103770.46,96844.78,0.001093318,0.7071067811865475,0.7071067811865476,-0.22192151300416674,0.9750645322571945
2023-12-18 04:00:00,0.0,-2.19e-06,1.11e-09,9.38e-06,8.73e-10,1.3264999,1.6991688,272.5375,103748.74,96823.94,0.0063269474,0.8660254037844386,0.5000000000000001,-0.22192151300416674,0.9750645322571945
2023-12-18 05:00:00,0.0,-2.69e-06,2.91e-10,9.47e-06,1.02e-10,1.035842,1.9455533,272.35614,103715.56,96802.44,0.016121358,0.9659258262890683,0.25881904510252074,-0.22192151300416674,0.9750645322571945
2023-12-18 06:00:00,0.0,-3.34e-06,1.06e-09,9.47e-06,3.93e-10,1.1320028,2.0028958,272.5318,103692.125,96796.24,0.021887071,1.0,6.123233995736766e-17,-0.22192151300416674,0.9750645322571945
2023-12-18 07:00:00,0.0,-3.21e-06,-4.51e-10,9.5e-06,1.89e-10,1.3172989,1.821804,272.66254,103676.15,96794.5,0.004893843,0.9659258262890683,-0.25881904510252063,-0.22192151300416674,0.9750645322571945
2023-12-18 08:00:00,0.0,-8.36e-06,1.08e-09,9.52e-06,1.02e-09,1.2706652,1.547142,273.36755,103688.664,96814.24,0.020442624,0.8660254037844387,-0.4999999999999998,-0.22192151300416674,0.9750645322571945
2023-12-18 09:00:00,0.0,-2.55e-05,2.11e-09,9.46e-06,5.97e-10,1.2061405,1.2088947,275.35898,103663.67,96792.555,0.0073065795,0.7071067811865476,-0.7071067811865475,-0.22192151300416674,0.9750645322571945
2023-12-18 10:00:00,0.0,-4.3e-05,2.37e-09,9.59e-06,1.46e-11,0.8828139,1.1846561,277.75394,103720.29,96799.39,0.0049807504,0.49999999999999994,-0.8660254037844387,-0.22192151300416674,0.9750645322571945
2023-12-18 11:00:00,0.0,-5.34e-05,1.02e-10,9.59e-06,-1.89e-10,0.4155147,1.299264,279.79837,103647.15,96740.05,0.0052734017,0.258819045102521,-0.9659258262890682,-0.22192151300416674,0.9750645322571945
2023-12-18 12:00:00,0.0,-5.51e-05,-2.46e-09,9.59e-06,-5.97e-10,0.48990232,1.210372,281.50235,103529.65,96650.63,0.0009072192,1.2246467991473532e-16,-1.0,-0.22192151300416674,0.9750645322571945
2023-12-18 13:00:00,0.0,-3.81e-05,2.27e-09,9.59e-06,-2.18e-10,0.74485075,0.9289743,282.44632,103446.07,96587.734,0.0040735314,-0.2588190451025208,-0.9659258262890683,-0.22192151300416674,0.9750645322571945
2023-12-18 14:00:00,0.0,-8.42e-06,2.71e-09,9.66e-06,1e-09,1.2778192,0.7159522,282.27267,103400.04,96551.97,0.0,-0.4999999999999997,-0.8660254037844388,-0.22192151300416674,0.9750645322571945
2023-12-18 15:00:00,0.0,9.4e-07,1.4e-09,9.76e-06,0.0,1.2740269,0.8687031,281.14062,103392.71,96548.53,0.0004536096,-0.7071067811865471,-0.7071067811865479,-0.22192151300416674,0.9750645322571945
2023-12-18 16:00:00,0.0,3.83e-06,6.55e-10,9.76e-06,6.84e-10,1.1437912,1.206173,278.84634,103370.52,96527.266,0.0,-0.8660254037844384,-0.5000000000000004,-0.22192151300416674,0.9750645322571945
2023-12-18 17:00:00,0.0,6.64e-06,-3.06e-10,9.76e-06,5.82e-11,1.3177242,1.6123056,276.76978,103354.695,96514.1,0.0,-0.9659258262890683,-0.25881904510252063,-0.22192151300416674,0.9750645322571945
2023-12-18 18:00:00,0.0,5.59e-06,-2.36e-09,9.86e-06,-1.14e-09,1.4665251,1.7850895,274.53732,103322.98,96490.87,0.0,-1.0,-1.8369701987210297e-16,-0.22192151300416674,0.9750645322571945
2023-12-18 19:00:00,0.0,1.78e-06,1.46e-10,9.76e-06,7.13e-10,1.273469,1.8492937,273.94302,103261.91,96442.52,0.0,-0.9659258262890684,0.2588190451025203,-0.22192151300416674,0.9750645322571945
2023-12-18 20:00:00,0.0,5.71e-07,3.54e-09,9.76e-06,1.83e-09,1.4240837,1.663105,273.71692,103205.305,96399.62,0.0,-0.8660254037844386,0.5000000000000001,-0.22192151300416674,0.9750645322571945
2023-12-18 21:00:00,0.0,-1.04e-06,1.18e-09,9.83e-06,-3.06e-10,1.4441719,1.3842773,273.65558,103138.47,96339.93,0.0057359636,-0.7071067811865477,0.7071067811865474,-0.22192151300416674,0.9750645322571945
2023-12-18 22:00:00,0.0,-1.96e-06,1.46e-11,9.88e-06,2.91e-11,1.3752775,1.090374,273.42062,103182.35,96336.84,0.07699573,-0.5000000000000004,0.8660254037844384,-0.22192151300416674,0.9750645322571945
2023-12-18 23:00:00,0.0,-2.34e-06,-1.64e-09,9.76e-06,1.4e-09,1.4383745,1.0702448,272.7115,103218.96,96349.16,0.16578585,-0.25881904510252157,0.9659258262890681,-0.22192151300416674,0.9750645322571945
2023-12-19 00:00:00,0.0,-2.27e-06,-9.17e-10,9.81e-06,-4.66e-10,1.1593466,1.8819056,272.563,103156.17,96286.53,0.012337066,0.0,1.0,-0.20510449986861926,0.9787400799669153
2023-12-19 01:00:00,0.0,-3.08e-06,2.33e-10,9.99e-06,3.93e-10,1.4421892,1.9958057,272.90277,103084.73,96234.336,0.0,0.25881904510252074,0.9659258262890683,-0.20510449986861926,0.9787400799669153
2023-12-19 02:00:00,0.0,-3.45e-06,-8e-10,9.94e-06,-6.55e-10,1.5085869,1.5889769,272.7926,103047.2,96211.21,0.0,0.49999999999999994,0.8660254037844387,-0.20510449986861926,0.9787400799669153
2023-12-19 03:00:00,0.0,-3.78e-06,-2.18e-09,9.95e-06,-2.04e-10,1.3025837,1.8946028,272.54135,102962.08,96141.04,0.0,0.7071067811865475,0.7071067811865476,-0.20510449986861926,0.9787400799669153
2023-12-19 04:00:00,0.0,-4.34e-06,2.37e-09,9.97e-06,1.46e-10,1.4371614,1.4397583,272.56378,102917.12,96102.336,0.0009072192,0.8660254037844386,0.5000000000000001,-0.20510449986861926,0.9787400799669153
2023-12-19 05:00:00,0.0,-4.38e-06,5.97e-10,9.97e-06,-5.53e-10,1.495182,1.4130745,272.4697,102917.6,96089.83,0.0,0.9659258262890683,0.25881904510252074,-0.20510449986861926,0.9787400799669153
2023-12-19 06:00:00,0.0,-4.17e-06,1.37e-09,1e-05,7.28e-11,1.3274336,1.7186375,272.62048,102889.59,96057.0,0.0048197918,1.0,6.123233995736766e-17,-0.20510449986861926,0.9787400799669153
2023-12-19 07:00:00,0.0,-5.6e-06,-1.46e-10,1e-05,4.51e-10,1.2697401,1.9491291,272.58023,102844.76,96020.73,0.0049807504,0.9659258262890683,-0.25881904510252063,-0.20510449986861926,0.9787400799669153
2023-12-19 08:00:00,0.0,-1.19e-05,6.55e-10,1.01e-05,2.33e-10,1.264143,1.8744726,273.94217,102789.164,95979.56,0.009794865,0.8660254037844387,-0.4999999999999998,-0.20510449986861926,0.9787400799669153
2023-12-19 09:00:00,0.0,-3.06e-05,8.44e-10,1.01e-05,2.76e-10,1.4400291,1.4227324,276.18655,102753.13,95951.08,0.039398186,0.7071067811865476,-0.7071067811865475,-0.20510449986861926,0.9787400799669153
2023-12-19 10:00:00,0.0,-4.97e-05,1.98e-09,1.01e-05,1.08e-09,1.5249205,1.2251902,279.0239,102739.05,95906.33,0.017699745,0.49999999999999994,-0.8660254037844387,-0.20510449986861926,0.9787400799669153
2023-12-19 11:00:00,0.0,-6.35e-05,1.05e-09,1.02e-05,5.24e-10,1.1104374,1.7472849,281.4927,102627.69,95811.68,0.010877673,0.258819045102521,-0.9659258262890682,-0.20510449986861926,0.9787400799669153
2023-12-19 12:00:00,0.0,-6.77e-05,5.24e-10,1.02e-05,-8.73e-11,1.389574,1.5405216,283.07965,102473.57,95686.92,0.062055472,1.2246467991473532e-16,-1.0,-0.20510449986861926,0.9787400799669153
2023-12-19 13:00:00,0.0,-5.46e-05,-2.62e-09,1.02e-05,-6.26e-10,1.5046043,0.85169196,283.67477,102377.45,95607.21,0.068051875,-0.2588190451025208,-0.9659258262890683,-0.20510449986861926,0.9787400799669153
2023-12-19 14:00:00,0.0,-2.11e-05,-2.76e-10,1.02e-05,-4.8e-10,1.5520058,0.68797666,282.69107,102291.65,95527.1,0.09580028,-0.4999999999999997,-0.8660254037844388,-0.20510449986861926,0.9787400799669153
2023-12-19 15:00:00,0.0,-2.35e-06,6.11e-10,1.02e-05,-1.31e-10,1.8195257,0.6934969,280.6362,102208.41,95448.59,0.4948631,-0.7071067811865471,-0.7071067811865479,-0.20510449986861926,0.9787400799669153
2023-12-19 16:00:00,0.0,1.03e-06,1.53e-09,1.02e-05,5.82e-11,1.6026525,0.59421283,278.01617,102181.1,95416.984,0.69308215,-0.8660254037844384,-0.5000000000000004,-0.20510449986861926,0.9787400799669153
2023-12-19 17:00:00,0.0,1.71e-06,-3.93e-10,1.02e-05,4.37e-11,1.5898304,0.85538447,278.0392,102169.734,95389.375,0.80664164,-0.9659258262890683,-0.25881904510252063,-0.20510449986861926,0.9787400799669153
2023-12-19 18:00:00,0.0,1.54e-06,-7.71e-10,1.03e-05,-6.55e-10,1.9808226,1.1677175,277.85147,102153.36,95356.13,0.85146224,-1.0,-1.8369701987210297e-16,-0.20510449986861926,0.9787400799669153
2023-12-19 19:00:00,0.0,-6.65e-06,1.67e-09,1.03e-05,1.16e-09,2.2764044,1.3961229,277.295,102108.06,95298.19,0.87176144,-0.9659258262890684,0.2588190451025203,-0.20510449986861926,0.9787400799669153
2023-12-19 20:00:00,0.0,-7.78e-06,2.59e-09,1.03e-05,3.2e-10,2.293621,1.7078137,277.40497,102040.29,95228.36,0.80625015,-0.8660254037844386,0.5000000000000001,-0.20510449986861926,0.9787400799669153
2023-12-19 21:00:00,0.0,-8.35e-06,-1.46e-10,1.03e-05,3.93e-10,2.4114542,1.3780127,277.04083,101982.52,95175.72,0.72202003,-0.7071067811865477,0.7071067811865474,-0.20510449986861926,0.9787400799669153
2023-12-19 22:00:00,0.0,-8.53e-06,-1.28e-09,1.03e-05,2.76e-10,2.696313,0.99653137,277.18546,102001.07,95165.336,0.44213724,-0.5000000000000004,0.8660254037844384,-0.20510449986861926,0.9787400799669153
2023-12-19 23:00:00,0.0,-9.24e-06,1.62e-09,1.04e-05,4.66e-10,3.242053,1.238596,277.69482,101993.58,95143.36,0.4785794,-0.25881904510252157,0.9659258262890681,-0.20510449986861926,0.9787400799669153
2023-12-20 00:00:00,0.0,-1.18e-05,7.13e-10,1.04e-05,-2.76e-10,3.5153513,1.4756689,278.06897,101900.86,95050.8,0.56239307,0.0,1.0,-0.1882267098432439,0.9821256058680006
2023-12-20 01:00:00,0.0,-1.24e-05,6.4e-10,1.04e-05,-4.51e-10,3.1425266,1.6932526,277.9143,101813.55,94969.87,0.91636884,0.25881904510252074,0.9659258262890683,-0.1882267098432439,0.9821256058680006
2023-12-20 02:00:00,1.14e-07,-1.24e-05,-3.64e-10,1.04e-05,-8.44e-10,3.1578035,1.4561071,277.85,101725.87,94891.79,1.0,0.49999999999999994,0.8660254037844387,-0.1882267098432439,0.9821256058680006
2023-12-20 03:00:00,7.77e-06,-1.34e-05,8.29e-10,1.05e-05,6.11e-10,4.2630577,0.50394493,278.06223,101718.484,94877.555,0.9977504,0.7071067811865475,0.7071067811865476,-0.1882267098432439,0.9821256058680006
2023-12-20 04:00:00,4.09e-05,-1.69e-05,-1.89e-10,1.06e-05,-7.28e-11,5.392453,0.07143319,278.48795,101774.55,94909.42,1.0,0.8660254037844386,0.5000000000000001,-0.1882267098432439,0.9821256058680006
2023-12-20 05:00:00,0.00019925713,-2.59e-05,1.85e-09,1.13e-05,1.31e-10,5.4774933,0.5941709,278.54062,101780.766,94897.35,1.0,0.9659258262890683,0.25881904510252074,-0.1882267098432439,0.9821256058680006
2023-12-20 06:00:00,0.0005909931,-4.61e-05,-1.64e-09,1.3e-05,-1.02e-09,5.7381954,0.51711714,277.63528,101894.31,94980.85,1.0,1.0,6.123233995736766e-17,-0.1882267098432439,0.9821256058680006
2023-12-20 07:00:00,0.00074170204,-6.62e-05,-2.14e-09,1.42e-05,-3.06e-10,5.6426773,0.81074834,276.95523,101965.125,95031.4,1.0,0.9659258262890683,-0.25881904510252063,-0.1882267098432439,0.9821256058680006
2023-12-20 08:00:00,0.00048289378,-5.94e-05,1.83e-09,1.31e-05,5.97e-10,5.5271525,0.836754,277.1814,102011.05,95082.79,1.0,0.8660254037844387,-0.4999999999999998,-0.1882267098432439,0.9821256058680006
2023-12-20 09:00:00,0.00025081343,-6.53e-05,-5.24e-10,1.17e-05,-2.76e-10,5.4240723,0.89623874,277.49243,102042.14,95114.48,1.0,0.7071067811865476,-0.7071067811865475,-0.1882267098432439,0.9821256058680006
2023-12-20 10:00:00,0.00012154992,-7.39e-05,2.91e-11,1.11e-05,-5.68e-10,4.5044355,0.8467899,277.88647,101968.266,95071.87,0.9946637,0.49999999999999994,-0.8660254037844387,-0.1882267098432439,0.9821256058680006
2023-12-20 11:00:00,0.000123863,-7.57e-05,-4.07e-10,1.11e-05,4.37e-11,4.931471,0.072886765,277.98474,101958.9,95067.16,0.9992611,0.258819045102521,-0.9659258262890682,-0.1882267098432439,0.9821256058680006
2023-12-20 12:00:00,0.00012011497,-7.63e-05,-1e-09,1.11e-05,-1.02e-10,4.9200554,-0.6376688,278.08664,101953.07,95056.42,0.97517246,1.2246467991473532e-16,-1.0,-0.1882267098432439,0.9821256058680006
2023-12-20 13:00:00,4e-05,-7.4e-05,2.01e-09,1.08e-05,1e-09,4.7300425,-0.48367435,278.09622,101906.086,95007.88,0.7929105,-0.2588190451025208,-0.9659258262890683,-0.1882267098432439,0.9821256058680006
2023-12-20 14:00:00,1.61e-05,-5.96e-05,-5.53e-10,1.09e-05,-4.66e-10,4.805444,-0.6540494,277.86816,101925.125,95021.305,0.85285306,-0.4999999999999997,-0.8660254037844388,-0.1882267098432439,0.9821256058680006
2023-12-20 15:00:00,2.42e-05,-4.67e-05,-1.6e-10,1.08e-05,-1.16e-10,4.94293,-0.5341195,277.53354,101963.04,95049.875,0.79500806,-0.7071067811865471,-0.7071067811865479,-0.1882267098432439,0.9821256058680006
2023-12-20 16:00:00,1.26e-05,-3.14e-05,-3.06e-10,1.08e-05,5.53e-10,5.1802073,0.07990754,276.97293,101969.65,95051.33,0.9504626,-0.8660254037844384,-0.5000000000000004,-0.1882267098432439,0.9821256058680006
2023-12-20 17:00:00,4.79e-06,-3.09e-05,-1.12e-09,1.08e-05,3.64e-10,5.4113255,0.2256707,276.8054,102006.58,95083.984,0.9489425,-0.9659258262890683,-0.25881904510252063,-0.1882267098432439,0.9821256058680006
2023-12-20 18:00:00,2.59e-06,-2.79e-05,-1.48e-09,1.08e-05,-1.16e-10,5.4718094,0.69277054,276.86127,102044.03,95116.34,0.91068476,-1.0,-1.8369701987210297e-16,-0.1882267098432439,0.9821256058680006
2023-12-20 19:00:00,3.05e-06,-2.24e-05,-2.62e-10,1.08e-05,-1.16e-10,5.627719,1.2992048,276.67603,102073.27,95137.82,0.71102315,-0.9659258262890684,0.2588190451025203,-0.1882267098432439,0.9821256058680006
2023-12-20 20:00:00,1.04e-05,-2.28e-05,-5.68e-10,1.08e-05,-2.33e-10,5.6392546,1.8796043,276.68237,102047.88,95108.016,0.8657399,-0.8660254037844386,0.5000000000000001,-0.1882267098432439,0.9821256058680006
2023-12-20 21:00:00,8.2e-06,-2.03e-05,-1.27e-09,1.08e-05,-4.51e-10,5.539959,2.148037,276.75894,101985.766,95046.31,0.9199572,-0.7071067811865477,0.7071067811865474,-0.1882267098432439,0.9821256058680006
2023-12-20 22:00:00,1.38e-05,-1.96e-05,9.46e-10,1.09e-05,-5.68e-10,5.7734623,1.8220339,276.60788,101907.805,95002.55,0.9955191,-0.5000000000000004,0.8660254037844384,-0.1882267098432439,0.9821256058680006
2023-12-20 23:00:00,1.83e-05,-2.07e-05,-2.95e-09,1.09e-05,-6.35e-10,5.877679,2.083581,276.78082,101849.24,94932.945,0.94318366,-0.25881904510252157,0.9659258262890681,-0.1882267098432439,0.9821256058680006
2023-12-21 00:00:00,5.55e-06,-1.79e-05,-3.05e-09,1.09e-05,-1.19e-09,5.734103,2.5642338,276.91266,101746.53,94834.41,0.46261197,0.0,1.0,-0.1712931441814778,0.9852201067560606
2023-12-21 01:00:00,1.55e-05,-2e-05,-4.5e-09,1.09e-05,-1.53e-09,5.7307167,2.6698198,277.4142,101676.19,94772.71,0.86525166,0.25881904510252074,0.9659258262890683,-0.1712931441814778,0.9852201067560606
2023-12-21 02:00:00,2.25e-05,-2.14e-05,-6.35e-09,1.09e-05,-1.66e-09,6.016116,2.1214132,277.5916,101629.67,94734.54,0.9946637,0.49999999999999994,0.8660254037844387,-0.1712931441814778,0.9852201067560606
2023-12-21 03:00:00,6.04e-05,-2.48e-05,-3.82e-09,1.11e-05,-1.17e-09,6.2802696,2.3921661,277.7021,101557.92,94669.98,1.0,0.7071067811865475,0.7071067811865476,-0.1712931441814778,0.9852201067560606
2023-12-21 04:00:00,0.00013545265,-3.62e-05,-5.33e-09,1.14e-05,-1.39e-09,6.0786552,2.9702768,277.79318,101404.695,94530.28,1.0,0.8660254037844386,0.5000000000000001,-0.1712931441814778,0.9852201067560606
2023-12-21 05:00:00,0.00017998273,-5.31e-05,-1.46e-09,1.16e-05,-3.2e-10,6.3283987,2.5953312,278.17963,101328.49,94468.516,0.9941593,0.9659258262890683,0.25881904510252074,-0.1712931441814778,0.9852201067560606
2023-12-21 06:00:00,0.00012564707,-6.17e-05,-2.74e-09,1.14e-05,-7.47e-10,6.664871,2.6341581,278.49295,101242.01,94399.07,0.8702158,1.0,6.123233995736766e-17,-0.1712931441814778,0.9852201067560606
